1831911	3
1685011	3
2396948	0
2949720	0
3045333	0
3249441	1
3265209	2
3251307	2
3252551	2
3289785	2
3255636	2
3258943	2
3277350	2
517017	3
1282465	3
636558	3
724368	3
441142	3
1768202	3
1564361	3
2215689	3
148301	3
166300	3
156723	3
2430986	0
2659716	0
3250571	1
3289220	2
3280721	2
3291969	2
3276922	2
1850354	3
2736697	0
2821088	0
3250030	1
3287166	2
3259921	2
3282394	2
3293002	2
3287768	2
3251848	2
3253746	2
503872	3
1427539	3
204584	3
393477	3
776144	3
213475	3
1147502	3
396303	3
594795	3
284891	3
159443	3
787230	3
83743	3
176985	3
557654	3
9137	3
61053	3
2932318	0
3024570	0
3252343	2
3259820	2
3284587	2
3277113	2
3267918	2
3286518	2
3272717	2
3267244	2
3273308	2
3287573	2
3251935	2
3292253	2
3283090	2
1005555	3
2079211	3
1725926	3
1418365	3
899729	3
2037801	3
1709657	3
1481437	3
1686652	3
2734776	0
2892194	0
3250457	1
3263662	2
3253676	2
3294338	2
3279630	2
3259301	2
1487449	3
899047	3
1302841	3
1208979	3
304309	3
88919	3
1976950	3
61264	3
47940	3
48851	3
553351	3
442797	3
2463251	0
2958560	0
3275520	2
3279053	2
3257828	2
991494	3
1272927	3
927174	3
714417	3
2742711	0
2918677	0
3249930	1
3275306	2
3252044	2
3275804	2
3262598	2
3273418	2
1507118	3
1661987	3
1039981	3
1971771	3
1733367	3
1302597	3
1973140	3
2064416	3
2303121	3
2159286	3
3043596	0
3205314	0
3249554	1
3293623	2
3275923	2
3261790	2
3256255	2
3255000	2
3260110	2
3270639	2
3290634	2
3252654	2
3266962	2
1957318	3
866576	3
2381372	3
2050973	3
2401545	0
2452896	0
2581552	0
2859248	0
2914839	0
3250054	1
3261650	2
3260495	2
3262647	2
3273884	2
3285128	2
3263611	2
3285300	2
3287720	2
796543	3
554203	3
2166850	3
1681840	3
1348957	3
219255	3
749264	3
444088	3
270731	3
723615	3
562641	3
1412276	3
282664	3
1170255	3
1501743	3
2705646	0
2858921	0
3249573	1
3288197	2
916482	3
996645	3
805709	3
2791276	0
2835891	0
2935703	0
2953176	0
3250238	1
3294205	2
3259255	2
3257547	2
3285263	2
1526893	3
2204625	3
2084549	3
2036154	3
2355990	3
2179569	3
1733948	3
198595	3
185434	3
1417390	3
1939831	3
1952671	3
927219	3
1717266	3
2956973	0
2981780	0
3119478	0
3259057	2
1329790	3
1912824	3
2490	3
1230450	3
446718	3
532264	3
2715710	0
2949168	0
3090396	0
3293072	2
3277435	2
3253773	2
1499246	3
1418845	3
863663	3
1821568	3
2465113	0
3249912	1
3270099	2
3263779	2
3293647	2
3280560	2
2008200	3
1268154	3
2084270	3
1159790	3
2130259	3
1533139	3
2134929	3
1777297	3
360258	3
12566	3
2022038	3
199853	3
118690	3
601657	3
1643665	3
99530	3
430062	3
596555	3
357648	3
157426	3
369155	3
414297	3
1831581	3
215740	3
1345125	3
1250914	3
648400	3
1700054	3
2178353	3
302677	3
71152	3
1532422	3
88104	3
802592	3
1102361	3
1466897	3
2042388	3
2098135	3
676434	3
494079	3
2409262	0
2749984	0
2939443	0
3249621	1
3253440	2
3278452	2
3291669	2
3256088	2
3260658	2
3262125	2
2100593	3
766633	3
778796	3
106752	3
1150822	3
2529799	0
2832643	0
998061	3
1202185	3
654850	3
885191	3
1582020	3
67364	3
459131	3
1208210	3
2852468	0
3263512	2
3257773	2
3290601	2
3283835	2
3269748	2
3282257	2
1569741	3
1368133	3
2778075	0
2950871	0
3054096	0
3106130	0
3249431	1
3286088	2
3286828	2
3285332	2
3294418	2
904538	3
2107017	3
498420	3
1183336	3
544481	3
602151	3
2968928	0
3064431	0
3263185	2
3294681	2
3268746	2
3250892	2
3274260	2
3252613	2
3275798	2
3290398	2
1874314	3
2504617	0
2529542	0
2908459	0
3250616	1
3272657	2
3291655	2
3256242	2
3286830	2
3258292	2
3293326	2
3275597	2
1859651	3
1115102	3
1749098	3
2178753	3
579449	3
1042899	3
761233	3
1646021	3
2110804	3
310050	3
855281	3
2606222	0
2660130	0
3285374	2
3287918	2
3283112	2
3258074	2
3254989	2
3271019	2
3290223	2
3262733	2
3255471	2
1942095	3
1817939	3
99022	3
59055	3
2242438	3
1918332	3
858698	3
82684	3
504074	3
696867	3
1008188	3
7603	3
2947885	0
3050752	0
3250492	1
3273402	2
3275033	2
3252538	2
856391	3
1195906	3
369937	3
630077	3
114656	3
2405797	0
3224056	0
3279540	2
3257012	2
3260253	2
845341	3
1466755	3
28345	3
1727060	3
1682632	3
1196191	3
626736	3
2555765	0
3058119	0
3286740	2
3274761	2
3276121	2
3283346	2
3259705	2
3254970	2
3273881	2
3267622	2
1680905	3
1500607	3
2227887	3
1989668	3
1864633	3
1901919	3
1139568	3
968588	3
2662322	0
2676362	0
2813476	0
3249968	1
3263690	2
3251683	2
3292601	2
3278011	2
3277514	2
1944276	3
917457	3
1937513	3
496272	3
717859	3
406862	3
63442	3
76230	3
788914	3
2423618	0
2429074	0
2514707	0
3249636	1
3282889	2
3286599	2
3256945	2
982766	3
128257	3
1734103	3
32385	3
226357	3
365151	3
232128	3
377722	3
2058799	3
581695	3
470593	3
2704073	0
2881216	0
3267112	2
3262409	2
3292326	2
3255903	2
3251934	2
1947685	3
2161243	3
2787698	0
2858326	0
3024134	0
3249610	1
3294279	2
3252283	2
3268303	2
782139	3
98318	3
2457332	0
2804784	0
2810496	0
2936888	0
3270867	2
3274374	2
3266040	2
3266129	2
3277175	2
3269110	2
3255863	2
2049058	3
1310172	3
1688183	3
1678375	3
1856872	3
1769050	3
844017	3
1620744	3
1583714	3
1437885	3
2518178	0
2662157	0
3283253	2
3263974	2
1255647	3
1330914	3
1297215	3
2235358	3
378232	3
893943	3
2777772	0
3145526	0
3209900	0
3273183	2
3288790	2
3257647	2
1905641	3
1048794	3
1166169	3
1875501	3
1968799	3
2099860	3
2492493	0
2594963	0
3250606	1
3286228	2
3289686	2
3280996	2
3276556	2
1751972	3
1866171	3
580355	3
107884	3
1366302	3
142526	3
2012611	3
2435188	0
2740129	0
3257260	2
3258585	2
508926	3
742915	3
2627493	0
2963641	0
3244489	0
3249587	1
3266848	2
3279320	2
3259556	2
558802	3
2279749	3
2271002	3
39510	3
1186159	3
1342408	3
2370345	3
476497	3
501289	3
2203826	3
296726	3
48944	3
272740	3
2996202	0
3071448	0
3270665	2
3269326	2
3268213	2
3253150	2
3252556	2
3257811	2
1830738	3
967042	3
256338	3
3176349	0
3250432	1
3289781	2
3256748	2
3290287	2
3255137	2
3252873	2
3293550	2
829558	3
2210873	3
797810	3
2678995	0
2717515	0
2740832	0
2888855	0
3259733	2
3291020	2
1796112	3
1918813	3
1198210	3
1765150	3
1601183	3
2164409	3
927670	3
2136103	3
1145273	3
412156	3
2452700	0
2833888	0
3249795	1
3269297	2
3277622	2
3252371	2
3284446	2
3280258	2
3290771	2
3285918	2
3292138	2
1620906	3
2020819	3
117693	3
929062	3
1049171	3
777850	3
253540	3
1002186	3
1921870	3
2396036	0
2493126	0
3264347	2
3280653	2
3255810	2
1978395	3
1662920	3
611859	3
1726123	3
509221	3
2422476	0
2874916	0
3038342	0
3254131	2
3288926	2
1780664	3
814461	3
2477846	0
2609819	0
2614116	0
2693369	0
3258103	2
3273664	2
3287983	2
3286893	2
3288755	2
3257159	2
1524795	3
165041	3
546328	3
661225	3
2611413	0
2934164	0
3250403	1
3255334	2
3267851	2
3283438	2
3262730	2
3257432	2
3284620	2
3293449	2
3282514	2
1336734	3
1781829	3
915689	3
2786677	0
3051068	0
3254974	2
3260517	2
3267585	2
3266974	2
3256944	2
3291499	2
3265499	2
3252679	2
3275660	2
2203863	3
691523	3
1847343	3
2362210	3
607184	3
586099	3
817809	3
896236	3
122263	3
1618371	3
2747235	0
2899392	0
2908363	0
3250355	1
799273	3
1652223	3
1409931	3
2521035	0
2669022	0
3056668	0
3287085	2
1894942	3
408263	3
1649411	3
2612757	0
2989445	0
3054588	0
3265433	2
3272800	2
3251604	2
3285484	2
977810	3
1942270	3
1849568	3
1942708	3
2136250	3
826825	3
1520926	3
2033603	3
918272	3
206956	3
2810345	0
3194181	0
3249569	1
3285954	2
3259481	2
3292814	2
3268188	2
3280077	2
3255817	2
2353831	3
2136133	3
455505	3
389003	3
600001	3
1231369	3
1094798	3
2487964	0
2923390	0
3232348	0
3274117	2
1051227	3
1984791	3
2105606	3
1341820	3
648900	3
888241	3
2422208	0
2457023	0
847202	3
178720	3
854484	3
2034776	3
1195937	3
1942375	3
2139766	3
1266788	3
510864	3
1567174	3
827075	3
495900	3
36545	3
365584	3
13339	3
1292736	3
526599	3
1508941	3
1062995	3
2431479	0
2449420	0
2606703	0
3269681	2
3257721	2
3269408	2
3266311	2
2453303	0
2515798	0
2689037	0
3249690	1
3266864	2
3290448	2
3251226	2
3274981	2
1867056	3
504548	3
2639798	0
2882768	0
3014582	0
3026416	0
3280154	2
3268778	2
3289162	2
3275826	2
3276790	2
3285140	2
3287448	2
831651	3
1313594	3
2224254	3
687470	3
504814	3
1646307	3
220644	3
1022288	3
395440	3
152831	3
38397	3
545505	3
406858	3
24874	3
243907	3
2522775	0
2777785	0
3255700	2
3278568	2
3289931	2
3270627	2
3266325	2
3264197	2
3251809	2
3262631	2
3276035	2
3259215	2
3271375	2
3263397	2
1133301	3
1360792	3
2361062	3
1615926	3
2401398	0
3027922	0
3277309	2
3267816	2
3252926	2
3259110	2
3278767	2
3285891	2
3284457	2
2184248	3
2563549	0
2722905	0
3262137	2
3270556	2
3272781	2
3276205	2
3255003	2
1083285	3
2640632	0
2780911	0
2799165	0
2839572	0
3249770	1
3262035	2
3259775	2
3251984	2
3283033	2
1381076	3
533772	3
204382	3
411135	3
2225433	3
744601	3
165453	3
358297	3
2426572	0
2535114	0
2799074	0
2930218	0
2947505	0
3251983	2
826052	3
1785980	3
1368779	3
2585544	0
2855886	0
3280043	2
3268675	2
909934	3
1804427	3
886564	3
276639	3
2538065	0
2637499	0
3137712	0
3256671	2
2145511	3
2320535	3
2444066	0
2636883	0
2649427	0
1347784	3
1594954	3
326186	3
454643	3
648402	3
1780760	3
337546	3
518795	3
127788	3
2590934	0
2924699	0
3281820	2
3257936	2
3290681	2
1226885	3
2063971	3
1864342	3
943272	3
476814	3
767252	3
3036859	0
3284686	2
3288912	2
3266634	2
3286283	2
1180883	3
2498112	0
3256741	2
3257988	2
3273145	2
3264972	2
3294783	2
3268007	2
3260326	2
1153036	3
57079	3
1142796	3
2674207	0
2977395	0
3250174	1
3291025	2
3280644	2
3259112	2
3269846	2
3263477	2
1971554	3
2540548	0
2594795	0
3219693	0
3286069	2
3287801	2
3251200	2
3291249	2
3287906	2
3292049	2
1879230	3
1098396	3
1898463	3
852011	3
937909	3
2076338	3
395148	3
541872	3
840205	3
973010	3
3024411	0
3273335	2
2542221	0
3290162	2
3268071	2
2122818	3
1005030	3
1413483	3
926377	3
1847501	3
2464233	0
2507646	0
2658804	0
3278293	2
2351172	3
2735450	0
2866198	0
2870749	0
2934566	0
3250504	1
3271882	2
3254473	2
570528	3
1312033	3
732095	3
2280745	3
1022211	3
154157	3
1418908	3
680246	3
528307	3
544079	3
139079	3
1188840	3
1692159	3
263167	3
2645030	0
3155526	0
3285727	2
3269925	2
3272921	2
3289880	2
3276974	2
2201630	3
2224512	3
782905	3
1175229	3
493191	3
1193890	3
480208	3
1826828	3
1979529	3
353365	3
2380418	3
1177857	3
792100	3
321304	3
716523	3
682266	3
2499955	0
2719528	0
2783633	0
3253398	2
439313	3
1069746	3
303832	3
2386916	3
1137740	3
2174218	3
388890	3
715166	3
2095537	3
414765	3
1345777	3
2398232	0
2872330	0
3260262	2
3274411	2
3256298	2
3278705	2
3282266	2
3274339	2
3286796	2
1985012	3
2373127	3
2139081	3
388388	3
2698275	0
2801533	0
3024286	0
3285266	2
1348759	3
947096	3
1842059	3
2234167	3
432075	3
547543	3
9605	3
506920	3
105074	3
322727	3
1723653	3
442801	3
1231478	3
2457622	0
2704561	0
2723203	0
3250009	1
3255040	2
3264227	2
3267735	2
3256273	2
957494	3
1643856	3
2279855	3
2206304	3
1896244	3
1104393	3
2697438	0
2958395	0
3231888	0
3270442	2
1592640	3
1626507	3
1348255	3
354001	3
154167	3
1519371	3
313295	3
1415220	3
2684909	0
2931596	0
3292446	2
3287104	2
3270562	2
3289536	2
3267375	2
3267565	2
3277921	2
3265024	2
3264660	2
3277280	2
820393	3
2546928	0
2678004	0
2900613	0
2984995	0
3250161	1
3292239	2
3263223	2
3262069	2
3288252	2
878696	3
1075425	3
1060177	3
1202985	3
727764	3
2267573	3
2301561	3
2437452	0
2505877	0
2556627	0
3148261	0
3271082	2
3266328	2
1339492	3
1227769	3
1047529	3
2390842	3
2855777	0
2884783	0
3256131	2
3252012	2
3292777	2
3292705	2
1304014	3
125570	3
64041	3
561709	3
1326742	3
2402023	0
2409227	0
2967158	0
3005230	0
2251259	3
1657850	3
572116	3
3011164	0
3250506	1
3280333	2
3269026	2
3260303	2
3266163	2
3257732	2
3257765	2
3277540	2
1095459	3
392851	3
475127	3
932401	3
575554	3
1331464	3
2477332	0
2489310	0
2516031	0
2785406	0
3261332	2
3282105	2
1358777	3
1379784	3
1440979	3
235935	3
804188	3
46780	3
608324	3
29880	3
2075081	3
568229	3
271226	3
1770232	3
1806035	3
722287	3
1620082	3
345291	3
873355	3
2323723	3
2290630	3
2424726	0
2609205	0
2679930	0
3222063	0
3277037	2
1580434	3
1611218	3
2632934	0
2715035	0
2915555	0
3250072	1
3271554	2
3261025	2
3270317	2
179150	3
2151007	3
490659	3
640605	3
119263	3
150687	3
237892	3
2608493	0
2706604	0
2726503	0
2804433	0
2849793	0
3249495	1
3281525	2
3268098	2
1512928	3
2107281	3
1460938	3
598247	3
226176	3
2643127	0
3196068	0
3262955	2
3289243	2
2349356	3
870880	3
2455297	0
3244476	0
3273449	2
3275640	2
3263777	2
3281754	2
3253210	2
1715254	3
2679631	0
2716498	0
2964000	0
2969234	0
3223234	0
3282604	2
3293832	2
3269459	2
1075676	3
1457503	3
1906775	3
2522174	0
2707425	0
2908011	0
3268822	2
643860	3
660744	3
2291577	3
197671	3
530938	3
564063	3
2199493	3
2443642	0
2920130	0
2929885	0
3262831	2
3273315	2
3264586	2
3276570	2
3287725	2
16554	3
2892677	0
3006163	0
3253290	2
3290036	2
3291792	2
3275835	2
542857	3
302136	3
269387	3
488155	3
296198	3
662334	3
41460	3
735069	3
2427586	0
2520778	0
2932986	0
3253702	2
3263771	2
3275932	2
724355	3
1215815	3
2410080	0
2599600	0
2851623	0
3285244	2
2070667	3
884219	3
1942676	3
1355443	3
1164690	3
951721	3
2346016	3
569128	3
2483715	0
2639624	0
2719948	0
3023449	0
3250090	1
3280160	2
3278106	2
838419	3
662193	3
423448	3
406946	3
397672	3
61832	3
634257	3
513196	3
505457	3
624441	3
1491509	3
1027949	3
2597556	0
2750939	0
2792812	0
2828053	0
3274011	2
3269780	2
891914	3
2444444	0
2524222	0
2532400	0
3040498	0
3283032	2
3274251	2
3252841	2
3272419	2
3259706	2
3274849	2
3293064	2
1701725	3
2269303	3
831611	3
2577760	0
3058844	0
3279210	2
3270063	2
3275762	2
3262952	2
2683303	0
3107798	0
3249771	1
1611431	3
1956110	3
2069517	3
1233361	3
761703	3
731699	3
1222798	3
2638296	0
2681994	0
3006701	0
3072074	0
3087855	0
3249580	1
3271828	2
3279260	2
3282283	2
1565367	3
316627	3
2014884	3
187469	3
389539	3
16830	3
908631	3
2383637	3
507026	3
856430	3
1239869	3
366545	3
1115286	3
619505	3
387899	3
215942	3
1668129	3
1456828	3
2304193	3
2585695	0
2786231	0
3288969	2
3274068	2
2144106	3
281807	3
181065	3
81991	3
1868854	3
1377039	3
1417727	3
644602	3
2589698	0
2706594	0
2935880	0
3289300	2
3273762	2
1779553	3
1606958	3
832121	3
1674032	3
2213414	3
2190906	3
2158418	3
1470628	3
986444	3
2212019	3
479630	3
1491063	3
2643295	0
2877001	0
3252597	2
1837379	3
929975	3
1364180	3
138506	3
2394725	0
3156429	0
3250155	1
3267890	2
3251820	2
3259166	2
2060292	3
2280105	3
2272023	3
1925278	3
1964031	3
1599224	3
377718	3
2385743	3
2207028	3
1414568	3
842395	3
880803	3
1094516	3
1212726	3
2490988	0
2669497	0
3250494	1
3290585	2
3253681	2
3260379	2
3278233	2
3263893	2
2307323	3
2191366	3
1213769	3
431667	3
407260	3
2267802	3
118058	3
1639545	3
241371	3
3050555	0
3122711	0
3250067	1
3272228	2
1169737	3
199613	3
1745908	3
1317737	3
339977	3
263895	3
38474	3
1611615	3
188523	3
22273	3
175978	3
572247	3
390457	3
747993	3
744951	3
2031203	3
484719	3
2359916	3
3266330	2
3292478	2
3288536	2
3286604	2
285668	3
792117	3
1242763	3
1313378	3
231530	3
131981	3
188083	3
205472	3
2144203	3
2807021	0
2974780	0
242421	3
2413696	0
2513446	0
2519958	0
2687063	0
2693586	0
2905420	0
3250247	1
3268852	2
3278898	2
3272601	2
3293336	2
1953991	3
467055	3
1995092	3
795497	3
2347316	3
306768	3
720029	3
725237	3
1069465	3
2666318	0
2948076	0
3278680	2
2119368	3
1786596	3
1566744	3
2300956	3
1507444	3
1722362	3
2744825	0
2968831	0
2998122	0
3080468	0
3250391	1
3280715	2
2053825	3
2060100	3
1939962	3
1915446	3
1903971	3
2803247	0
3274234	2
1407841	3
947181	3
1925566	3
917518	3
2458434	0
3269080	2
3264190	2
995047	3
1758734	3
2135902	3
1895505	3
2358540	3
2440872	0
2737144	0
3265693	2
2152926	3
1381762	3
2692132	0
2823031	0
3099324	0
3259020	2
1464624	3
726817	3
1704714	3
1792431	3
2743153	0
2751774	0
3249564	1
3251426	2
3263831	2
3257742	2
3282496	2
3262346	2
3276353	2
3279070	2
2303895	3
791233	3
983083	3
511765	3
992479	3
438147	3
1157821	3
645763	3
7040	3
720796	3
347886	3
434923	3
2216926	3
2095371	3
506587	3
469581	3
2662	3
2347052	3
182601	3
254958	3
65273	3
117848	3
527816	3
577241	3
231166	3
758330	3
2444715	0
2537038	0
2844503	0
3263406	2
3274899	2
3293425	2
898638	3
1753294	3
1571753	3
1546183	3
1153887	3
1215387	3
2198004	3
872787	3
270782	3
2105847	3
872838	3
2815672	0
2900846	0
3249732	1
1489659	3
1621615	3
938567	3
283223	3
301222	3
522697	3
2754798	0
3016981	0
3065632	0
3282909	2
3253113	2
343902	3
2331019	3
1602883	3
245998	3
877839	3
277659	3
2223672	3
1073045	3
633495	3
2547361	0
2564025	0
3172739	0
3250421	1
3290553	2
3283265	2
3259048	2
3263318	2
1559963	3
125313	3
2559283	0
2795033	0
3234249	0
1942737	3
1541356	3
1146572	3
871699	3
3086853	0
298685	3
340078	3
1003476	3
866032	3
732632	3
2559608	0
293519	3
379292	3
1662968	3
1418135	3
696501	3
1129155	3
2398424	0
2491370	0
3280745	2
1446630	3
2429201	0
2806375	0
3291294	2
1717354	3
2816620	0
2946981	0
3278236	2
1340925	3
2105429	3
2449221	0
2540886	0
3250027	1
1754374	3
891297	3
875027	3
2179988	3
2055209	3
2671291	0
2761747	0
2887515	0
3261780	2
3282750	2
3278027	2
1631658	3
355496	3
1497183	3
1061887	3
1591630	3
1641513	3
2128722	3
1642610	3
2077055	3
2754200	0
2831083	0
3264754	2
3278881	2
1515219	3
645076	3
816763	3
1336200	3
190185	3
685414	3
1069051	3
597278	3
1115364	3
206236	3
1478721	3
2827607	0
3105563	0
3285386	2
3292695	2
198476	3
1074113	3
1640632	3
1400657	3
2616347	0
2786587	0
1657693	3
255615	3
2246910	3
496412	3
2583152	0
2896129	0
3019240	0
3288470	2
3262182	2
436995	3
1888673	3
2777348	0
2788248	0
2878809	0
2986046	0
3290113	2
3279044	2
1978488	3
2274916	3
1307191	3
1411062	3
834962	3
2649572	0
2667615	0
2674141	0
2986597	0
3275982	2
2328399	3
386513	3
511588	3
154	3
1053774	3
1605757	3
966121	3
2721929	0
2933546	0
3081782	0
3198411	0
3287465	2
1672149	3
946200	3
1687487	3
930619	3
1256709	3
1966321	3
935339	3
922562	3
2589382	0
2696911	0
3038428	0
3249689	1
3286141	2
3257997	2
3272582	2
3286791	2
3282834	2
3267378	2
3261329	2
2355833	3
771575	3
1730759	3
1627523	3
1347621	3
2880219	0
3042140	0
3267898	2
3288860	2
3270487	2
1137493	3
2166380	3
2558688	0
2676463	0
2964942	0
2981736	0
3058564	0
3249720	1
3259026	2
1904504	3
1161557	3
631859	3
61217	3
2112131	3
1203855	3
2392626	0
3280029	2
3288257	2
3291310	2
3266622	2
3293397	2
2128274	3
2469024	0
2671802	0
3280363	2
3289925	2
1711503	3
2174721	3
355034	3
508517	3
2792319	0
2882580	0
2924700	0
3290654	2
3282486	2
544664	3
1819852	3
2596782	0
2737297	0
2786367	0
3259451	2
3262526	2
3252171	2
3281507	2
2546582	0
3287878	2
1967115	3
1282764	3
2705728	0
2779953	0
2831170	0
2082484	3
1269413	3
2258244	3
1422849	3
2986685	0
3034498	0
3288789	2
1286923	3
2039219	3
1803701	3
2399309	0
2634877	0
2678041	0
3053605	0
3249694	1
2557702	0
3008507	0
631437	3
2110782	3
1919561	3
728211	3
1198031	3
307666	3
2406565	0
2409885	0
2430832	0
2949908	0
3088385	0
3262610	2
3287025	2
1055861	3
2213859	3
2336088	3
438262	3
1166746	3
3029191	0
3173479	0
3215416	0
3249671	1
3266750	2
273748	3
783059	3
605913	3
531594	3
82478	3
637294	3
569666	3
180437	3
2830909	0
2945690	0
3022248	0
3251008	2
1172867	3
1282571	3
1073636	3
927760	3
2430387	0
2570633	0
2748037	0
1029284	3
1272538	3
2183413	3
703081	3
571449	3
8081	3
144907	3
2403143	0
2431944	0
3264877	2
1935569	3
919136	3
2673011	0
2913267	0
2952442	0
3270902	2
1376638	3
1996093	3
1035907	3
2289741	3
1696334	3
363438	3
1250916	3
1294353	3
2446013	0
3273340	2
262505	3
1951697	3
1287936	3
1960181	3
305372	3
2479499	0
2664533	0
1181598	3
1900720	3
872310	3
2384211	3
1052980	3
1459842	3
2612392	0
3015523	0
3272261	2
2060014	3
2017268	3
545055	3
1490420	3
125342	3
482312	3
92884	3
2135349	3
1554595	3
88725	3
194558	3
1540789	3
2426591	0
2774475	0
3250558	1
3272901	2
3261404	2
1204784	3
1835135	3
1888360	3
1406757	3
1920945	3
1957193	3
88765	3
249217	3
169316	3
2102890	3
2428865	0
2526270	0
2671304	0
2795948	0
3248051	0
3264846	2
3269039	2
3285534	2
282126	3
1568967	3
1777801	3
2372170	3
2166200	3
1354249	3
1185755	3
329484	3
154131	3
1918627	3
2410934	0
3227982	0
3258926	2
3287228	2
2304454	3
2901394	0
3005249	0
3271029	2
2190060	3
1845362	3
1657377	3
83328	3
260177	3
2459618	0
3018151	0
3264301	2
3276415	2
3255497	2
3280749	2
1756539	3
2485857	0
2567245	0
3261481	2
3273015	2
1289788	3
1952450	3
1131120	3
1977426	3
1735067	3
2406366	0
2645692	0
2713567	0
2766857	0
3284740	2
3290874	2
1152809	3
324581	3
94095	3
2119195	3
1430295	3
13214	3
1210264	3
2010469	3
746529	3
1220024	3
1857551	3
2491066	0
2699336	0
2811788	0
2969763	0
3281143	2
3273142	2
3287242	2
3257475	2
1345983	3
615712	3
17524	3
311459	3
654813	3
153051	3
663160	3
1785864	3
385772	3
49331	3
415805	3
385597	3
422424	3
544754	3
317025	3
603372	3
703129	3
2562433	0
2565110	0
2623164	0
2681854	0
2690073	0
3250451	1
3292557	2
3262111	2
3291359	2
3251314	2
3272255	2
3294354	2
3289317	2
3287752	2
1858408	3
838191	3
1185051	3
1241936	3
1570633	3
148047	3
1178952	3
2173304	3
1531626	3
1000353	3
63003	3
717128	3
1949114	3
2647560	0
3275023	2
3269236	2
3264300	2
3266525	2
1142236	3
1409717	3
2376826	3
301044	3
2952080	0
3275599	2
3261763	2
1985672	3
920248	3
1538541	3
1035721	3
984746	3
2227416	3
2598685	0
2702174	0
2875632	0
3293762	2
2630839	0
3250244	1
3253750	2
3255349	2
3255921	2
2189997	3
2451870	0
2511461	0
3249894	1
3267380	2
1001719	3
841308	3
743900	3
1127024	3
1654425	3
1287795	3
2849042	0
3265413	2
1761064	3
1284910	3
753599	3
2457181	0
3121736	0
3254787	2
3266302	2
1466153	3
2432966	0
2624839	0
2953970	0
2956509	0
3289699	2
1672323	3
2494204	0
3028522	0
3092463	0
3250429	1
3274318	2
1153409	3
276716	3
698607	3
543470	3
2761245	0
2907414	0
3249962	1
3294089	2
3263083	2
1257166	3
437923	3
36642	3
1367763	3
1916990	3
1393423	3
2802366	0
2942997	0
3283087	2
3293505	2
3265908	2
2063036	3
2418787	0
3252263	2
656081	3
2085858	3
522372	3
898288	3
703421	3
2324154	3
2682344	0
2763107	0
2786633	0
3292967	2
3279036	2
38441	3
2101314	3
169650	3
1759592	3
357342	3
1332589	3
441530	3
152409	3
1444924	3
657533	3
622213	3
2957880	0
3238317	0
3270389	2
3260834	2
3267541	2
3280529	2
1110697	3
583111	3
360302	3
1498546	3
1013128	3
1687822	3
2060177	3
2141643	3
129607	3
1644927	3
2302586	3
1325950	3
73989	3
1232834	3
406522	3
270604	3
1892481	3
2398134	0
2831293	0
3269141	2
2335933	3
1594323	3
1751311	3
776321	3
